Data;Dia da Semana;Nome do Cliente;Número da Mesa;Quantidade de Pessoas;Tipo de Pedido;Sabor;Quantidade;Massa;Retirar Ingredientes;Adicionar Ingredientes Extras;Tipo de Bebida;Marca/Sabor da Bebida;Quantidade de Bebidas;Especificação da Bebida;Quantidade de Copos;Quantidade de Pratos;Forma de Pagamento;Pedido para Viagem
2024-11-19;Tuesday;Lara;3;10;Esfiha;Siciliana;40;Tradicional;Sem tomate;Catupiry extra;"Drink;Água";"Piña Colada;Água Mineral";"10;20";"Sem Gelo;Com Gelo e Limão";30;10;Dinheiro;Não
2024-11-19;Tuesday;Quésia;27;7;Pizza;Calabresa;3;Tradicional;Sem azeitonas;Catupiry extra;Refrigerante;Fanta Laranja;7;Com Gelo;7;14;Cartão de Débito;Sim
2024-11-19;Tuesday;Quésia;17;7;Pizza;Corleone;3;Tradicional;Sem tomate;Queijo extra;Refrigerante;Fanta Laranja;7;Com Gelo;7;14;Cartão de Débito;Sim
2024-11-19;Tuesday;Elena;9;12;Esfiha;Marguerita;48;Tradicional;Sem cebola;Nenhum;"Água;Refrigerante;Cerveja;Suco";"H2O;Sprite;Heineken;Suco Natural";"24;12;24;12";"Com Gelo;Sem Gelo;Com Gelo;Com Gelo e Limão";72;12;Pix;Não
2024-11-19;Tuesday;Vinícius;30;12;Esfiha;Pistache;48;Tradicional;Nenhum;Chocolate extra;"Água;Refrigerante;Cerveja;Suco";"H2O;Sprite;Heineken;Suco Natural";"24;12;24;12";"Com Gelo;Sem Gelo;Com Gelo;Com Gelo e Limão";72;12;Pix;Não
2024-11-19;Tuesday;Bernardo;42;12;Esfiha;Napolitana;48;Tradicional;Sem tomate;Cebola extra;"Água;Refrigerante;Cerveja;Suco";"H2O;Sprite;Heineken;Suco Natural";"24;12;24;12";"Com Gelo;Sem Gelo;Com Gelo;Com Gelo e Limão";72;12;Pix;Não
2024-11-19;Tuesday;Cecília;32;6;Pizza;Corleone;3;Tradicional;Nenhum;Catupiry extra;Suco;Suco Natural;6;Com Gelo e Limão;6;6;Dinheiro;Sim
2024-11-19;Tuesday;Eduardo;4;12;Esfiha;Mequi;48;Tradicional;Sem queijo;Bacon extra;"Água;Refrigerante;Cerveja;Suco";"H2O;Sprite;Heineken;Suco Natural";"24;12;24;12";"Com Gelo;Sem Gelo;Com Gelo;Com Gelo e Limão";72;12;Pix;Não
2024-11-19;Tuesday;Bruno;1;1;Esfiha;Bacon;4;Tradicional;Sem azeitonas;Bacon extra;Vinho;Vinho Tinto;0;Temperatura Ambiente;0;2;Cartão de Débito;Sim
2024-11-19;Tuesday;Ximena;4;5;Esfiha;Romeu e Julieta;20;Tradicional;Nenhum;Morango extra;Refrigerante;Sprite;5;Sem Gelo;5;10;Pix;Não
2024-11-19;Tuesday;Felipe;47;15;Pizza;Pistache;7;Fina;Sem chocolate;Leite condensado extra;Vinho;Vinho Rosé;7;Com Gelo;7;15;Dinheiro;Não
2024-11-19;Tuesday;Bernardo;5;15;Pizza;Calabresa;7;Fina;Nenhum;Bacon extra;Vinho;Vinho Rosé;7;Com Gelo;7;15;Dinheiro;Não
2024-11-19;Tuesday;Daniela;24;15;Pizza;Bacon;7;Fina;Nenhum;Catupiry extra;Vinho;Vinho Rosé;7;Com Gelo;7;15;Dinheiro;Não
2024-11-19;Tuesday;Elena;9;10;Esfiha;Calabresa;40;Recheada;Nenhum;Queijo extra;Suco;Del Valle Maracujá;10;Com Gelo e Limão;10;10;Cartão de Crédito;Sim
2024-11-19;Tuesday;Ricardo;10;3;Esfiha;Frango com Queijo;12;Fina;Sem cebola;Cebola extra;Suco;Suco Natural;3;Com Gelo;3;6;Transferência;Não
2024-11-19;Tuesday;Olívia;43;3;Esfiha;Zucchini ao Pesto;12;Fina;Sem queijo;Cebola extra;Suco;Suco Natural;3;Com Gelo;3;6;Transferência;Não
2024-11-19;Tuesday;Cecília;42;5;Esfiha;Alho com Queijo;20;Tradicional;Sem cebola;Bacon extra;Refrigerante;Sprite;5;Sem Gelo;5;10;Pix;Não
2024-11-19;Tuesday;Yasmin;42;10;Esfiha;Corleone;40;Recheada;Sem queijo;Queijo extra;Suco;Del Valle Maracujá;10;Com Gelo e Limão;10;10;Cartão de Crédito;Sim
2024-11-19;Tuesday;Alice;22;10;Esfiha;Chocolate;40;Recheada;Nenhum;Chocolate extra;Suco;Del Valle Maracujá;10;Com Gelo e Limão;10;10;Cartão de Crédito;Sim
2024-11-19;Tuesday;Bruno;32;2;Esfiha;Banana com Canela;8;Recheada;Sem chocolate;Morango extra;Refrigerante;Sprite;2;Sem Gelo;2;4;Dinheiro;Não
2024-11-19;Tuesday;Helena;5;2;Pizza;Napolitana;1;Tradicional;Sem azeitonas;Catupiry extra;Suco;Del Valle Uva;2;Com Gelo e Limão;2;4;Pix;Não
2024-11-19;Tuesday;Alice;2;5;Esfiha;Siciliana;20;Tradicional;Nenhum;Queijo extra;Vinho;Vinho Rosé;2;Com Gelo;2;10;Transferência;Não
2024-11-19;Tuesday;Samuel;22;5;Esfiha;Alho com Queijo;20;Tradicional;Nenhum;Nenhum;Vinho;Vinho Rosé;2;Com Gelo;2;10;Transferência;Não
2024-11-19;Tuesday;Eduardo;49;5;Esfiha;Frango com Queijo;20;Tradicional;Nenhum;Nenhum;Vinho;Vinho Rosé;2;Com Gelo;2;10;Transferência;Não
2024-11-19;Tuesday;Carlos;18;10;Esfiha;Frango com Queijo;40;Recheada;Sem cebola;Queijo extra;Suco;Del Valle Maracujá;10;Com Gelo e Limão;10;10;Cartão de Crédito;Sim
2024-11-19;Tuesday;Ximena;21;10;Esfiha;Bacon;40;Tradicional;Sem azeitonas;Catupiry extra;"Drink;Água";"Piña Colada;Água Mineral";"10;20";"Sem Gelo;Com Gelo e Limão";30;10;Dinheiro;Não
2024-11-19;Tuesday;Júlia;21;3;Esfiha;Siciliana;12;Recheada;Sem cebola;Queijo extra;Cerveja;Skol;6;Com Gelo;6;3;Cartão de Crédito;Sim
2024-11-19;Tuesday;Davi;21;2;Pizza;Zucchini ao Pesto;1;Recheada;Nenhum;Queijo extra;Vinho;Vinho Rosé;1;Sem Gelo;1;2;Dinheiro;Sim
2024-11-19;Tuesday;Júlia;12;5;Esfiha;Banana com Canela;20;Tradicional;Nenhum;Leite condensado extra;Refrigerante;Coca-Cola;5;Com Gelo e Limão;5;5;Cartão de Crédito;Sim
2024-11-19;Tuesday;Leonardo;42;8;Pizza;Pistache;4;Fina;Nenhum;Leite condensado extra;Suco;Del Valle Uva;8;Com Gelo;8;16;Pix;Sim
2024-11-19;Tuesday;Samuel;9;5;Esfiha;Siciliana;20;Tradicional;Sem cebola;Nenhum;Refrigerante;Sprite;5;Sem Gelo;5;10;Pix;Não
2024-11-19;Tuesday;Eduardo;6;8;Pizza;Mequi;4;Fina;Sem queijo;Bacon extra;Suco;Del Valle Uva;8;Com Gelo;8;16;Pix;Sim
2024-11-19;Tuesday;Nina;14;8;Pizza;Portuguesa;4;Fina;Sem tomate;Queijo extra;Suco;Del Valle Uva;8;Com Gelo;8;16;Pix;Sim
2024-11-19;Tuesday;Ximena;31;1;Pizza;Napolitana;0;Integral;Sem azeitonas;Nenhum;Água;Água Sem Gás;2;Com Gelo;2;1;Pix;Não
2024-11-19;Tuesday;Pietra;45;4;Pizza;Pepperoni;2;Tradicional;Nenhum;Cebola extra;Refrigerante;Coca-Cola;4;Temperatura Ambiente;4;8;Cartão de Crédito;Não
2024-11-19;Tuesday;Kevin;37;5;Esfiha;Alho com Queijo;20;Tradicional;Sem tomate;Bacon extra;Refrigerante;Coca-Cola;5;Com Gelo e Limão;5;5;Cartão de Crédito;Sim
2024-11-20;Wednesday;Mariana;7;7;Esfiha;Siciliana;28;Recheada;Sem tomate;Cebola extra;"Cerveja;Suco";"Skol;Del Valle Laranja";"14;7";"Com Gelo;Com Gelo";21;14;Cartão de Débito;Sim
2024-11-20;Wednesday;Isaac;41;7;Esfiha;Romeu e Julieta;28;Recheada;Sem morango;Leite condensado extra;"Cerveja;Suco";"Skol;Del Valle Laranja";"14;7";"Com Gelo;Com Gelo";21;14;Cartão de Débito;Sim
2024-11-20;Wednesday;Quésia;8;5;Pizza;Queijo;2;Fina;Nenhum;Bacon extra;Água;Água Mineral;10;Com Gelo e Limão;10;5;Pix;Não
2024-11-20;Wednesday;Yasmin;13;8;Esfiha;Mequi;32;Fina;Sem tomate;Queijo extra;Cerveja;Heineken;16;Com Gelo e Limão;16;8;Cartão de Crédito;Não
2024-11-20;Wednesday;Zeca;13;6;Esfiha;Bacon;24;Tradicional;Sem azeitonas;Catupiry extra;"Suco;Refrigerante";"Suco de Frutas;Fanta Laranja";"6;6";"Com Gelo;Com Gelo";12;6;Cartão de Crédito;Não
2024-11-20;Wednesday;Fernanda;40;9;Esfiha;Alho com Queijo;36;Fina;Sem tomate;Nenhum;"Água;Refrigerante";"H2O;Pepsi";"18;9";"Com Gelo;Temperatura Ambiente";27;18;Cartão de Crédito;Sim
2024-11-20;Wednesday;Quésia;40;3;Esfiha;Frango com Queijo;12;Fina;Nenhum;Nenhum;Refrigerante;Sprite;3;Com Gelo;3;3;Cartão de Crédito;Não
2024-11-20;Wednesday;Fernanda;11;9;Esfiha;Frango com Queijo;36;Fina;Sem cebola;Nenhum;"Água;Refrigerante";"H2O;Pepsi";"18;9";"Com Gelo;Temperatura Ambiente";27;18;Cartão de Crédito;Sim
2024-11-20;Wednesday;Zeca;35;9;Esfiha;Nutella;36;Fina;Sem chocolate;Leite condensado extra;"Água;Refrigerante";"H2O;Pepsi";"18;9";"Com Gelo;Temperatura Ambiente";27;18;Cartão de Crédito;Sim
2024-11-20;Wednesday;Rafaela;15;9;Pizza;Pistache;4;Recheada;Sem morango;Leite condensado extra;Cerveja;Skol;18;Com Gelo;18;9;Pix;Sim
2024-11-20;Wednesday;Ursula;18;9;Esfiha;Napoli ao Pesto;36;Tradicional;Nenhum;Nenhum;Refrigerante;Sprite;9;Temperatura Ambiente;9;18;Cartão de Crédito;Não
2024-11-20;Wednesday;Sabrina;6;2;Esfiha;Pistache;8;Recheada;Sem morango;Nenhum;Suco;Del Valle Maracujá;2;Com Gelo;2;2;Vale Refeição;Não
2024-11-20;Wednesday;Heloísa;50;2;Pizza;Romeu e Julieta;1;Tradicional;Sem chocolate;Nenhum;Suco;Suco de Frutas;2;Sem Gelo;2;2;Cartão de Débito;Não
2024-11-20;Wednesday;Olívia;46;8;Esfiha;Pistache;32;Fina;Nenhum;Nenhum;Cerveja;Heineken;16;Com Gelo e Limão;16;8;Cartão de Crédito;Não
2024-11-20;Wednesday;Juliana;4;5;Pizza;Marguerita;2;Integral;Sem cebola;Cebola extra;Suco;Del Valle Maracujá;5;Com Gelo e Limão;5;5;Dinheiro;Sim
2024-11-20;Wednesday;Miguel;39;2;Pizza;Queijo;1;Tradicional;Nenhum;Nenhum;Água;Água com Gás;4;Com Gelo e Limão;4;2;Pix;Sim
2024-11-20;Wednesday;Felipe;26;6;Pizza;Corleone;3;Tradicional;Sem queijo;Cebola extra;Refrigerante;Pepsi;6;Com Gelo;6;6;Cartão de Crédito;Não
2024-11-20;Wednesday;Cecília;2;8;Esfiha;Frango com Queijo;32;Fina;Nenhum;Queijo extra;Cerveja;Heineken;16;Com Gelo e Limão;16;8;Cartão de Crédito;Não
2024-11-20;Wednesday;Bruno;19;7;Esfiha;Romeu e Julieta;28;Fina;Sem chocolate;Leite condensado extra;"Cerveja;Refrigerante";"Brahma;Coca-Cola";"14;7";"Com Gelo;Com Gelo e Limão";21;7;Dinheiro;Sim
2024-11-20;Wednesday;Sabrina;19;4;Esfiha;Chocolate;16;Recheada;Sem chocolate;Leite condensado extra;Refrigerante;Sprite;4;Com Gelo e Limão;4;8;Pix;Não
2024-11-20;Wednesday;Quentin;5;7;Pizza;Banana com Canela;3;Fina;Sem chocolate;Morango extra;Suco;Del Valle Laranja;7;Sem Gelo;7;7;Cartão de Débito;Sim
2024-11-20;Wednesday;Cecília;42;7;Pizza;Bacon;3;Fina;Sem tomate;Catupiry extra;Suco;Del Valle Laranja;7;Sem Gelo;7;7;Cartão de Débito;Sim
2024-11-20;Wednesday;Tatiana;9;7;Pizza;Calabresa;3;Fina;Nenhum;Nenhum;Suco;Del Valle Laranja;7;Sem Gelo;7;7;Cartão de Débito;Sim
2024-11-20;Wednesday;Pietra;1;7;Pizza;Napoli ao Pesto;3;Fina;Sem cebola;Cebola extra;Suco;Del Valle Laranja;7;Sem Gelo;7;7;Cartão de Débito;Sim
2024-11-20;Wednesday;Nathan;9;4;Esfiha;Queijo;16;Recheada;Sem tomate;Nenhum;Refrigerante;Sprite;4;Com Gelo e Limão;4;8;Pix;Não
2024-11-20;Wednesday;Yasmin;46;9;Pizza;Zucchini ao Pesto;4;Recheada;Sem cebola;Nenhum;Cerveja;Skol;18;Com Gelo;18;9;Pix;Sim
2024-11-20;Wednesday;Heloísa;29;3;Pizza;Queijo;1;Tradicional;Sem tomate;Catupiry extra;Drink;Mojito;3;Sem Gelo;3;3;Dinheiro;Sim
2024-11-20;Wednesday;Alice;3;9;Pizza;Queijo;4;Recheada;Sem cebola;Bacon extra;Cerveja;Skol;18;Com Gelo;18;9;Pix;Sim
2024-11-20;Wednesday;Ana;7;2;Pizza;Chocolate;1;Recheada;Nenhum;Leite condensado extra;Água;Água com Gás;4;Temperatura Ambiente;4;4;Pix;Não
2024-11-20;Wednesday;Yasmin;12;10;Pizza;Alho com Queijo;5;Tradicional;Nenhum;Queijo extra;"Vinho;Suco";"Vinho Branco;Del Valle Uva";"5;10";"Temperatura Ambiente;Com Gelo e Limão";15;20;Cartão de Crédito;Não
2024-11-20;Wednesday;Davi;18;10;Pizza;Napoli ao Pesto;5;Tradicional;Sem azeitonas;Bacon extra;"Vinho;Suco";"Vinho Branco;Del Valle Uva";"5;10";"Temperatura Ambiente;Com Gelo e Limão";15;20;Cartão de Crédito;Não
2024-11-20;Wednesday;Miguel;34;10;Pizza;Napolitana;5;Tradicional;Sem cebola;Bacon extra;"Vinho;Suco";"Vinho Branco;Del Valle Uva";"5;10";"Temperatura Ambiente;Com Gelo e Limão";15;20;Cartão de Crédito;Não
2024-11-20;Wednesday;Gabriel;28;2;Pizza;Baiana;1;Tradicional;Nenhum;Catupiry extra;Cerveja;Skol;4;Com Gelo e Limão;4;2;Pix;Sim
2024-11-20;Wednesday;Heloísa;11;9;Esfiha;Banana com Canela;36;Tradicional;Sem leite condensado;Morango extra;Refrigerante;Sprite;9;Temperatura Ambiente;9;18;Cartão de Crédito;Não
2024-11-20;Wednesday;Thiago;13;9;Esfiha;Calabresa;36;Tradicional;Sem queijo;Nenhum;Refrigerante;Sprite;9;Temperatura Ambiente;9;18;Cartão de Crédito;Não
2024-11-20;Wednesday;Fernanda;41;9;Esfiha;Vegetariana;36;Tradicional;Sem azeitonas;Catupiry extra;Refrigerante;Sprite;9;Temperatura Ambiente;9;18;Cartão de Crédito;Não
2024-11-20;Wednesday;Fernanda;22;5;Pizza;Vegetariana;2;Fina;Sem cebola;Nenhum;Água;Água Mineral;10;Com Gelo e Limão;10;5;Pix;Não
2024-11-20;Wednesday;Kevin;48;8;Esfiha;Portuguesa;32;Fina;Sem tomate;Catupiry extra;Cerveja;Heineken;16;Com Gelo e Limão;16;8;Cartão de Crédito;Não
2024-11-20;Wednesday;Karen;1;6;Pizza;Calabresa;3;Tradicional;Nenhum;Queijo extra;"Refrigerante;Suco";"Fanta Laranja;Suco Natural";"6;6";"Sem Gelo;Com Gelo e Limão";12;12;Dinheiro;Não
2024-11-20;Wednesday;Davi;17;6;Pizza;Corleone;3;Tradicional;Nenhum;Nenhum;"Refrigerante;Suco";"Fanta Laranja;Suco Natural";"6;6";"Sem Gelo;Com Gelo e Limão";12;12;Dinheiro;Não
2024-11-20;Wednesday;Lara;24;6;Pizza;Nutella;3;Recheada;Nenhum;Chocolate extra;Refrigerante;Sprite;6;Com Gelo e Limão;6;12;Pix;Não
2024-11-20;Wednesday;Vinícius;28;6;Esfiha;Mequi;24;Tradicional;Nenhum;Catupiry extra;"Vinho;Suco";"Vinho Rosé;Del Valle Laranja";"3;6";"Com Gelo;Sem Gelo";9;6;Cartão de Débito;Não
2024-11-20;Wednesday;Ursula;23;6;Esfiha;Marguerita;24;Tradicional;Nenhum;Catupiry extra;"Vinho;Suco";"Vinho Rosé;Del Valle Laranja";"3;6";"Com Gelo;Sem Gelo";9;6;Cartão de Débito;Não
2024-11-20;Wednesday;Mariana;30;6;Esfiha;Napolitana;24;Tradicional;Sem cebola;Cebola extra;"Vinho;Suco";"Vinho Rosé;Del Valle Laranja";"3;6";"Com Gelo;Sem Gelo";9;6;Cartão de Débito;Não
2024-11-20;Wednesday;Samuel;23;6;Pizza;Nutella;3;Tradicional;Sem morango;Chocolate extra;"Água;Refrigerante";"Água com Gás;Coca-Cola";"12;6";"Com Gelo;Com Gelo";18;12;Cartão de Crédito;Não
2024-11-20;Wednesday;Ursula;1;6;Pizza;Romeu e Julieta;3;Fina;Nenhum;Nenhum;"Refrigerante;Cerveja";"Pepsi;Antarctica";"6;12";"Com Gelo e Limão;Sem Gelo";18;6;Pix;Sim
2024-11-20;Wednesday;Davi;41;6;Pizza;Vegetariana;3;Fina;Nenhum;Bacon extra;"Refrigerante;Cerveja";"Pepsi;Antarctica";"6;12";"Com Gelo e Limão;Sem Gelo";18;6;Pix;Sim
2024-11-20;Wednesday;William;35;6;Pizza;Corleone;3;Tradicional;Sem cebola;Nenhum;"Água;Refrigerante";"Água com Gás;Coca-Cola";"12;6";"Com Gelo;Com Gelo";18;12;Cartão de Crédito;Não
2024-11-20;Wednesday;Pietra;38;2;Esfiha;Corleone;8;Tradicional;Nenhum;Cebola extra;Água;Água com Gás;4;Com Gelo;4;4;Cartão de Crédito;Não
2024-11-20;Wednesday;Carlos;11;6;Esfiha;Alho com Queijo;24;Tradicional;Sem cebola;Nenhum;"Refrigerante;Suco";"Guaraná Antártica;Suco de Frutas";"6;6";"Sem Gelo;Com Gelo";12;6;Cartão de Crédito;Sim
2024-11-20;Wednesday;Karen;17;6;Esfiha;Chocolate;24;Tradicional;Sem morango;Chocolate extra;"Refrigerante;Suco";"Guaraná Antártica;Suco de Frutas";"6;6";"Sem Gelo;Com Gelo";12;6;Cartão de Crédito;Sim
2024-11-20;Wednesday;Cecília;4;6;Pizza;Frango com Queijo;3;Tradicional;Nenhum;Catupiry extra;"Água;Refrigerante";"Água com Gás;Coca-Cola";"12;6";"Com Gelo;Com Gelo";18;12;Cartão de Crédito;Não
2024-11-20;Wednesday;Pietra;24;6;Pizza;Romeu e Julieta;3;Tradicional;Sem leite condensado;Chocolate extra;Refrigerante;Pepsi;6;Com Gelo;6;6;Cartão de Crédito;Não
2024-11-20;Wednesday;Vinícius;41;6;Pizza;Portuguesa;3;Tradicional;Nenhum;Catupiry extra;Refrigerante;Pepsi;6;Com Gelo;6;6;Cartão de Crédito;Não
2024-11-20;Wednesday;Lara;46;8;Pizza;Zucchini ao Pesto;4;Tradicional;Nenhum;Cebola extra;"Suco;Água";"Suco Natural;Água Mineral";"8;16";"Com Gelo;Com Gelo";24;16;Cartão de Crédito;Não
2024-11-20;Wednesday;Vinícius;7;8;Pizza;Banana com Canela;4;Tradicional;Sem morango;Morango extra;"Suco;Água";"Suco Natural;Água Mineral";"8;16";"Com Gelo;Com Gelo";24;16;Cartão de Crédito;Não
2024-11-20;Wednesday;Isaac;19;8;Pizza;Napolitana;4;Tradicional;Sem cebola;Catupiry extra;"Suco;Água";"Suco Natural;Água Mineral";"8;16";"Com Gelo;Com Gelo";24;16;Cartão de Crédito;Não
2024-11-20;Wednesday;Tatiana;9;7;Esfiha;Napolitana;28;Tradicional;Sem queijo;Nenhum;Refrigerante;Coca-Cola;7;Com Gelo e Limão;7;14;Cartão de Crédito;Sim
2024-11-20;Wednesday;Miguel;20;7;Esfiha;Baiana;28;Tradicional;Nenhum;Catupiry extra;Refrigerante;Coca-Cola;7;Com Gelo e Limão;7;14;Cartão de Crédito;Sim
2024-11-20;Wednesday;Daniela;26;6;Pizza;Napolitana;3;Recheada;Sem cebola;Catupiry extra;Refrigerante;Sprite;6;Com Gelo e Limão;6;12;Pix;Não
2024-11-20;Wednesday;Yasmin;19;1;Pizza;Calabresa;0;Tradicional;Sem queijo;Bacon extra;Refrigerante;Fanta Laranja;1;Sem Gelo;1;1;Cartão de Débito;Não
2024-11-20;Wednesday;Yasmin;2;3;Pizza;Romeu e Julieta;1;Tradicional;Nenhum;Leite condensado extra;Refrigerante;Guaraná Antártica;3;Com Gelo;3;3;Cartão de Crédito;Não
2024-11-20;Wednesday;Kevin;4;3;Pizza;Siciliana;1;Tradicional;Sem azeitonas;Nenhum;Refrigerante;Guaraná Antártica;3;Com Gelo;3;3;Cartão de Crédito;Não
2024-11-20;Wednesday;Zeca;37;6;Pizza;Corleone;3;Tradicional;Sem azeitonas;Nenhum;Refrigerante;Fanta Laranja;6;Sem Gelo;6;12;Cartão de Crédito;Sim
2024-11-20;Wednesday;Nina;23;2;Pizza;Banana com Canela;1;Fina;Sem morango;Morango extra;Refrigerante;Guaraná Antártica;2;Com Gelo;2;2;Cartão de Crédito;Não
2024-11-20;Wednesday;Miguel;48;3;Esfiha;Baiana;12;Tradicional;Nenhum;Cebola extra;Suco;Suco Natural;3;Com Gelo;3;3;Cartão de Crédito;Não
2024-11-20;Wednesday;Bernardo;24;5;Pizza;Nutella;2;Integral;Sem morango;Nenhum;Suco;Del Valle Maracujá;5;Com Gelo e Limão;5;5;Dinheiro;Sim
2024-11-20;Wednesday;Bernardo;39;6;Pizza;Frango com Queijo;3;Recheada;Sem cebola;Bacon extra;"Suco;Refrigerante";"Suco de Frutas;Pepsi";"6;6";"Com Gelo e Limão;Com Gelo";12;12;Pix;Sim
2024-11-20;Wednesday;Ana;11;6;Pizza;Portuguesa;3;Recheada;Sem queijo;Catupiry extra;"Suco;Refrigerante";"Suco de Frutas;Pepsi";"6;6";"Com Gelo e Limão;Com Gelo";12;12;Pix;Sim
2024-11-20;Wednesday;Heloísa;35;6;Pizza;Mequi;3;Recheada;Sem tomate;Queijo extra;"Suco;Refrigerante";"Suco de Frutas;Pepsi";"6;6";"Com Gelo e Limão;Com Gelo";12;12;Pix;Sim
2024-11-20;Wednesday;Thiago;4;6;Esfiha;Romeu e Julieta;24;Tradicional;Nenhum;Chocolate extra;"Suco;Refrigerante";"Suco de Frutas;Fanta Laranja";"6;6";"Com Gelo;Com Gelo";12;6;Cartão de Crédito;Não
2024-11-20;Wednesday;Bernardo;42;6;Esfiha;Vegetariana;24;Fina;Sem cebola;Catupiry extra;"Cerveja;Suco";"Brahma;Suco Natural";"12;6";"Com Gelo;Com Gelo";18;12;Dinheiro;Sim
2024-11-20;Wednesday;Mariana;45;6;Esfiha;Pistache;24;Fina;Sem leite condensado;Chocolate extra;"Cerveja;Suco";"Brahma;Suco Natural";"12;6";"Com Gelo;Com Gelo";18;12;Dinheiro;Sim
2024-11-20;Wednesday;Rafaela;50;6;Pizza;Nutella;3;Tradicional;Sem leite condensado;Chocolate extra;"Refrigerante;Suco";"Fanta Laranja;Suco Natural";"6;6";"Sem Gelo;Com Gelo e Limão";12;12;Dinheiro;Não
2024-11-20;Wednesday;Ursula;15;6;Esfiha;Calabresa;24;Tradicional;Sem azeitonas;Queijo extra;"Suco;Refrigerante";"Suco de Frutas;Fanta Laranja";"6;6";"Com Gelo;Com Gelo";12;6;Cartão de Crédito;Não
2024-11-20;Wednesday;Juliana;6;5;Pizza;Banana com Canela;2;Tradicional;Nenhum;Nenhum;Suco;Del Valle Laranja;5;Sem Gelo;5;5;Dinheiro;Não
2024-11-20;Wednesday;Tatiana;35;2;Esfiha;Pistache;8;Fina;Sem chocolate;Morango extra;Água;H2O;4;Com Gelo;4;2;Cartão de Crédito;Não
2024-11-20;Wednesday;Gustavo;28;6;Pizza;Baiana;3;Fina;Nenhum;Bacon extra;"Refrigerante;Cerveja";"Pepsi;Antarctica";"6;12";"Com Gelo e Limão;Sem Gelo";18;6;Pix;Sim
2024-11-20;Wednesday;Carlos;39;4;Pizza;Frango com Queijo;2;Fina;Sem azeitonas;Cebola extra;Refrigerante;Fanta Laranja;4;Com Gelo;4;8;Cartão de Crédito;Não
2024-11-20;Wednesday;Gustavo;40;4;Esfiha;Napoli ao Pesto;16;Fina;Sem cebola;Nenhum;Suco;Suco Natural;4;Com Gelo;4;4;Cartão de Débito;Não
2024-11-20;Wednesday;Ximena;24;7;Esfiha;Siciliana;28;Fina;Sem cebola;Bacon extra;"Cerveja;Refrigerante";"Brahma;Coca-Cola";"14;7";"Com Gelo;Com Gelo e Limão";21;7;Dinheiro;Sim
2024-11-20;Wednesday;Leonardo;22;5;Esfiha;Calabresa;20;Tradicional;Nenhum;Catupiry extra;Refrigerante;Guaraná Antártica;5;Temperatura Ambiente;5;5;Transferência;Não
2024-11-20;Wednesday;Alice;13;4;Esfiha;Alho com Queijo;16;Fina;Nenhum;Bacon extra;Suco;Suco Natural;4;Com Gelo;4;4;Cartão de Débito;Não
2024-11-20;Wednesday;Samuel;9;6;Pizza;Chocolate;3;Tradicional;Sem chocolate;Nenhum;Refrigerante;Fanta Laranja;6;Sem Gelo;6;12;Cartão de Crédito;Sim
2024-11-20;Wednesday;Ricardo;25;5;Pizza;Alho com Queijo;2;Tradicional;Nenhum;Nenhum;Suco;Del Valle Laranja;5;Sem Gelo;5;5;Dinheiro;Não
2024-11-20;Wednesday;Ximena;11;5;Esfiha;Baiana;20;Tradicional;Sem azeitonas;Bacon extra;Refrigerante;Guaraná Antártica;5;Temperatura Ambiente;5;5;Transferência;Não
2024-11-20;Wednesday;Leonardo;45;3;Esfiha;Marguerita;12;Recheada;Nenhum;Bacon extra;Suco;Del Valle Laranja;3;Com Gelo e Limão;3;3;Vale Refeição;Sim
2024-11-20;Wednesday;Carlos;9;4;Pizza;Zucchini ao Pesto;2;Fina;Sem tomate;Catupiry extra;Suco;Del Valle Maracujá;4;Com Gelo;4;4;Vale Refeição;Não
2024-11-20;Wednesday;Kevin;10;7;Esfiha;Calabresa;28;Fina;Sem tomate;Cebola extra;"Cerveja;Refrigerante";"Brahma;Coca-Cola";"14;7";"Com Gelo;Com Gelo e Limão";21;7;Dinheiro;Sim
2024-11-20;Wednesday;Felipe;38;5;Pizza;Queijo;2;Tradicional;Nenhum;Cebola extra;Refrigerante;Coca-Cola;5;Com Gelo;5;10;Cartão de Débito;Não
2024-11-20;Wednesday;Heloísa;39;1;Esfiha;Chocolate;4;Tradicional;Sem leite condensado;Nenhum;Suco;Suco de Frutas;1;Com Gelo e Limão;1;1;Cartão de Débito;Sim
2024-11-20;Wednesday;Carlos;31;5;Esfiha;Frango com Queijo;20;Tradicional;Sem tomate;Nenhum;Suco;Suco de Frutas;5;Com Gelo;5;5;Transferência;Não
2024-11-20;Wednesday;Daniela;30;7;Esfiha;Napolitana;28;Fina;Sem cebola;Queijo extra;"Cerveja;Refrigerante";"Brahma;Coca-Cola";"14;7";"Com Gelo;Com Gelo e Limão";21;7;Dinheiro;Sim
2024-11-20;Wednesday;Heloísa;15;2;Pizza;Chocolate;1;Tradicional;Nenhum;Morango extra;Refrigerante;Fanta Laranja;2;Com Gelo;2;2;Cartão de Crédito;Não
2024-11-20;Wednesday;Yasmin;14;5;Esfiha;Siciliana;20;Tradicional;Nenhum;Nenhum;Suco;Suco de Frutas;5;Com Gelo;5;5;Transferência;Não
2024-11-20;Wednesday;Ursula;45;8;Pizza;Pistache;4;Integral;Nenhum;Chocolate extra;Refrigerante;Sprite;8;Temperatura Ambiente;8;16;Pix;Não
